http://eciresults.ap.nic.in/ConstituencywiseS1222.htm?ac=22,223,S12,22,2014-05-16 11:04:45.095891
http://eciresults.ap.nic.in/ConstituencywiseS1223.htm?ac=23,224,S12,23,2014-05-16 11:04:45.095923
http://eciresults.ap.nic.in/ConstituencywiseS1224.htm?ac=24,225,S12,24,2014-05-16 11:04:45.095954
http://eciresults.ap.nic.in/ConstituencywiseS1225.htm?ac=25,226,S12,25,2014-05-16 11:04:45.095985
http://eciresults.ap.nic.in/ConstituencywiseS1226.htm?ac=26,227,S12,26,2014-05-16 11:04:45.096016
http://eciresults.ap.nic.in/ConstituencywiseS1226.htm?ac=26,228,S12,26,2014-05-16 11:04:45.096047
http://eciresults.ap.nic.in/ConstituencywiseS1227.htm?ac=27,229,S12,27,2014-05-16 11:04:45.096078
http://eciresults.ap.nic.in/ConstituencywiseS1229.htm?ac=29,230,S12,29,2014-05-16 11:04:45.096110
http://eciresults.ap.nic.in/ConstituencywiseS131.htm?ac=1,231,S13,1,2014-05-16 11:04:45.096141
http://eciresults.ap.nic.in/ConstituencywiseS132.htm?ac=2,232,S13,2,2014-05-16 11:04:45.096173
http://eciresults.ap.nic.in/ConstituencywiseS133.htm?ac=3,233,S13,3,2014-05-16 11:04:45.096204
http://eciresults.ap.nic.in/ConstituencywiseS134.htm?ac=4,234,S13,4,2014-05-16 11:04:45.096235
http://eciresults.ap.nic.in/ConstituencywiseS135.htm?ac=5,235,S13,5,2014-05-16 11:04:45.096266
http://eciresults.ap.nic.in/ConstituencywiseS136.htm?ac=6,236,S13,6,2014-05-16 11:04:45.096297
http://eciresults.ap.nic.in/ConstituencywiseS137.htm?ac=7,237,S13,7,2014-05-16 11:04:45.096328
http://eciresults.ap.nic.in/ConstituencywiseS138.htm?ac=8,238,S13,8,2014-05-16 11:04:45.096359
http://eciresults.ap.nic.in/ConstituencywiseS139.htm?ac=9,239,S13,9,2014-05-16 11:04:45.096391
http://eciresults.ap.nic.in/ConstituencywiseS1310.htm?ac=10,240,S13,10,2014-05-16 11:04:45.096422
http://eciresults.ap.nic.in/ConstituencywiseS1311.htm?ac=11,241,S13,11,2014-05-16 11:04:45.096454
http://eciresults.ap.nic.in/ConstituencywiseS1312.htm?ac=12,242,S13,12,2014-05-16 11:04:45.096485
http://eciresults.ap.nic.in/ConstituencywiseS1313.htm?ac=13,243,S13,13,2014-05-16 11:04:45.096517
http://eciresults.ap.nic.in/ConstituencywiseS1314.htm?ac=14,244,S13,14,2014-05-16 11:04:45.096548
http://eciresults.ap.nic.in/ConstituencywiseS1315.htm?ac=15,245,S13,15,2014-05-16 11:04:45.096592
http://eciresults.ap.nic.in/ConstituencywiseS1316.htm?ac=16,246,S13,16,2014-05-16 11:04:45.096643
http://eciresults.ap.nic.in/ConstituencywiseS1317.htm?ac=17,247,S13,17,2014-05-16 11:04:45.096697
http://eciresults.ap.nic.in/ConstituencywiseS1318.htm?ac=18,248,S13,18,2014-05-16 11:04:45.096760
http://eciresults.ap.nic.in/ConstituencywiseS1319.htm?ac=19,249,S13,19,2014-05-16 11:04:45.096806
http://eciresults.ap.nic.in/ConstituencywiseS1320.htm?ac=20,250,S13,20,2014-05-16 11:04:45.096839
